,state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
21913,Guam,GU,1/21/2021,38,7547,0.0,0.0,26,0.0,128,0.0,0.0,0,0.0,Not agree,Not agree,1/22/2021 14:51
21914,Hawaii,HI,1/21/2021,38,24079,0.0,0.0,112,0.0,325,0.0,0.0,3,0.0,Not agree,Not agree,1/22/2021 14:51
21915,Iowa,IA,1/21/2021,38,309600,0.0,0.0,1692,330.0,4445,0.0,0.0,51,51.0,Not agree,Not agree,1/22/2021 14:51
21916,Idaho,ID,1/21/2021,38,158200,129063.0,29137.0,612,182.0,1654,1452.0,202.0,19,3.0,Agree,Agree,1/22/2021 14:51
21917,Illinois,IL,1/21/2021,38,1086333,1086333.0,0.0,4979,0.0,20423,18520.0,1903.0,138,16.0,Agree,Agree,1/22/2021 14:51
21918,Indiana,IN,1/21/2021,38,601937,0.0,0.0,3624,0.0,9593,9218.0,375.0,64,0.0,Not agree,Agree,1/22/2021 14:51
21919,Kansas,KS,1/21/2021,38,263412,217573.0,45839.0,0,0.0,3575,0.0,0.0,0,0.0,Agree,0,1/22/2021 14:51
21920,Kentucky,KY,1/21/2021,38,338034,267624.0,70410.0,3713,1422.0,3301,3034.0,267.0,58,7.0,Agree,Agree,1/22/2021 14:51
21921,Louisiana,LA,1/21/2021,38,378318,0.0,0.0,3736,1057.0,8442,7928.0,514.0,59,12.0,Not agree,Agree,1/22/2021 14:51
21922,Massachusetts,MA,1/21/2021,38,472806,462910.0,9896.0,4821,0.0,13830,13622.0,208.0,75,0.0,Agree,Agree,1/22/2021 14:51
21923,Maryland,MD,1/21/2021,38,336915,0.0,0.0,2396,0.0,6792,6617.0,175.0,57,0.0,0,Agree,1/22/2021 14:51
21924,Maine,ME,1/21/2021,38,36273,29471.0,6802.0,636,163.0,540,531.0,9.0,4,0.0,Agree,Agree,1/22/2021 14:51
21925,Michigan,MI,1/21/2021,38,592382,544311.0,48071.0,2513,348.0,14933,14053.0,880.0,163,15.0,Agree,Agree,1/22/2021 14:51
21926,Minnesota,MN,1/21/2021,38,450762,0.0,0.0,1270,196.0,6079,5785.0,294.0,32,3.0,0,Agree,1/22/2021 14:51
21927,Missouri,MO,1/21/2021,38,508430,0.0,0.0,2771,1015.0,6485,0.0,0.0,24,0.0,Not agree,Not agree,1/22/2021 9:51
21928,Northern Mariana Islands,MP,1/21/2021,38,129,129.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,1/22/2021 14:51
21929,Mississippi,MS,1/21/2021,38,261167,167226.0,93941.0,2050,1222.0,5713,4241.0,1472.0,45,22.0,Agree,Agree,1/22/2021 14:51
21930,Montana,MT,1/21/2021,38,90649,90649.0,0.0,394,0.0,1100,1100.0,0.0,6,0.0,Agree,Agree,1/22/2021 14:51
21931,North Carolina,NC,1/21/2021,38,698099,628562.0,69537.0,7187,1482.0,8339,7663.0,676.0,139,18.0,Agree,Agree,1/22/2021 14:51
21932,North Dakota,ND,1/21/2021,38,96567,92555.0,4012.0,197,38.0,1403,0.0,0.0,3,0.0,Agree,Not agree,1/22/2021 14:51
21933,Nebraska,NE,1/21/2021,38,185346,0.0,0.0,865,0.0,1868,0.0,0.0,6,0.0,Not agree,Not agree,1/22/2021 14:51
21934,New Hampshire,NH,1/21/2021,38,60294,0.0,0.0,857,299.0,962,0.0,0.0,12,4.0,Not agree,Not agree,1/22/2021 14:51
21935,New Jersey,NJ,1/21/2021,38,646189,580688.0,65501.0,5049,1081.0,20760,18639.0,2121.0,96,0.0,Agree,Agree,1/22/2021 14:51
21936,New Mexico,NM,1/21/2021,38,166823,0.0,0.0,988,0.0,3044,0.0,0.0,35,0.0,0,Not agree,1/22/2021 14:51
21937,Nevada,NV,1/21/2021,38,266343,0.0,0.0,1200,0.0,3910,0.0,0.0,47,0.0,0,0,1/22/2021 14:51
21938,New York,NY,1/21/2021,38,742538,0.0,0.0,8688,0.0,15184,0.0,0.0,119,0.0,Not agree,Not agree,1/22/2021 14:51
21939,,NYC,1/21/2021,38,560462,483060.0,77402.0,7112,1974.0,26398,21492.0,4906.0,64,6.0,Agree,Agree,1/22/2021 14:51
21940,Ohio,OH,1/21/2021,38,849704,746398.0,103306.0,7271,1799.0,10518,9402.0,1116.0,109,20.0,Agree,Agree,1/22/2021 14:51
21941,Oklahoma,OK,1/21/2021,38,387581,310760.0,76821.0,2560,737.0,5571,4790.0,781.0,52,12.0,Agree,Agree,1/22/2021 0:00
21942,Oregon,OR,1/21/2021,38,135973,134253.0,1720.0,831,0.0,1843,1828.0,15.0,11,0.0,Agree,Agree,1/22/2021 14:51
21943,Pennsylvania,PA,1/21/2021,38,788834,694492.0,94342.0,5664,1085.0,20128,0.0,0.0,260,170.0,Agree,Not agree,1/22/2021 14:51
21944,Puerto Rico,PR,1/21/2021,38,89282,82990.0,6292.0,554,104.0,1761,1471.0,290.0,29,5.0,Agree,Agree,1/22/2021 14:51
21945,Palau,PW,1/21/2021,38,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/22/2021 14:51
21946,Rhode Island,RI,1/21/2021,38,110158,0.0,0.0,1007,0.0,2245,0.0,0.0,10,0.0,Not agree,0,1/22/2021 14:51
21947,,RMI,1/21/2021,38,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/22/2021 14:51
21948,South Carolina,SC,1/21/2021,38,428308,374778.0,53530.0,4948,1220.0,7065,0.0,0.0,88,16.0,Agree,Not agree,4/14/2021 13:28
21949,South Dakota,SD,1/21/2021,38,106400,0.0,0.0,337,83.0,1673,1352.0,321.0,6,0.0,0,Agree,1/22/2021 14:51
21950,Tennessee,TN,1/21/2021,38,697783,595776.0,102007.0,3492,1030.0,8684,7221.0,1463.0,128,41.0,Agree,Agree,1/22/2021 14:51
21951,Texas,TX,1/21/2021,38,2188643,0.0,0.0,22360,3396.0,38040,0.0,0.0,351,0.0,Not agree,Not agree,1/22/2021 0:00
21952,Utah,UT,1/21/2021,38,330469,330469.0,0.0,2161,0.0,1547,1506.0,41.0,30,0.0,Agree,Agree,1/22/2021 14:51
21953,Virginia,VA,1/21/2021,38,463751,374908.0,88843.0,4147,1455.0,6002,5269.0,733.0,62,4.0,Agree,Agree,1/22/2021 14:51
21954,Virgin Islands,VI,1/21/2021,38,2321,0.0,0.0,16,0.0,24,0.0,0.0,0,0.0,0,0,1/22/2021 14:51
21955,Vermont,VT,1/21/2021,38,10580,0.0,0.0,109,3.0,168,0.0,0.0,3,0.0,Not agree,Not agree,1/22/2021 14:51
21956,Washington,WA,1/21/2021,38,296087,0.0,0.0,2070,140.0,4065,0.0,0.0,125,0.0,0,0,1/22/2021 14:51
21957,Wisconsin,WI,1/21/2021,38,575688,528101.0,47587.0,2569,392.0,6090,5607.0,483.0,55,10.0,Agree,Agree,1/22/2021 14:51
21958,West Virginia,WV,1/21/2021,38,112617,90494.0,22123.0,940,157.0,1849,0.0,0.0,13,1.0,Agree,Not agree,1/22/2021 14:51
21959,Wyoming,WY,1/21/2021,38,50424,43041.0,7383.0,300,47.0,550,550.0,0.0,0,0.0,Agree,Agree,1/22/2021 14:51
21960,Alaska,AK,1/22/2021,39,51204,0.0,0.0,263,0.0,252,0.0,0.0,0,0.0,0,0,1/23/2021 14:50
21961,Alabama,AL,1/22/2021,39,436087,345677.0,90410.0,3551,856.0,6486,5350.0,1136.0,107,36.0,Agree,Agree,1/23/2021 14:50
21962,Arkansas,AR,1/22/2021,39,281382,0.0,0.0,2162,668.0,4549,0.0,0.0,53,19.0,Not agree,Not agree,1/23/2021 14:50
21963,American Samoa,AS,1/22/2021,39,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/23/2021 14:50
21964,Arizona,AZ,1/22/2021,39,708041,665506.0,42535.0,8099,1547.0,12001,10734.0,1267.0,229,38.0,Agree,Agree,1/23/2021 14:50
21965,California,CA,1/22/2021,39,3062068,0.0,0.0,23024,0.0,35768,0.0,0.0,764,0.0,Not agree,Not agree,1/23/2021 14:50
21966,Colorado,CO,1/22/2021,39,383008,364775.0,18233.0,1798,164.0,5462,4761.0,701.0,22,7.0,Agree,Agree,1/23/2021 14:50
21967,Connecticut,CT,1/22/2021,39,237815,223508.0,14307.0,2019,156.0,6819,5545.0,1274.0,45,11.0,Agree,Agree,1/23/2021 14:50
21968,District of Columbia,DC,1/22/2021,39,34905,0.0,0.0,293,0.0,867,0.0,0.0,3,0.0,0,0,1/23/2021 14:50
21969,Delaware,DE,1/22/2021,39,73233,69860.0,3373.0,710,71.0,1027,920.0,107.0,0,0.0,Agree,Agree,1/23/2021 14:50
21970,Florida,FL,1/22/2021,39,1597849,0.0,0.0,13407,3650.0,25011,0.0,0.0,272,28.0,Not agree,Not agree,1/23/2021 14:50
21971,,FSM,1/22/2021,39,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/23/2021 14:50
21972,Georgia,GA,1/22/2021,39,853173,707750.0,145423.0,8374,1932.0,13060,11670.0,1390.0,171,12.0,Agree,Agree,1/23/2021 14:50
21973,Guam,GU,1/22/2021,39,7547,0.0,0.0,0,0.0,128,0.0,0.0,0,0.0,Not agree,Not agree,1/23/2021 14:50
21974,Hawaii,HI,1/22/2021,39,24201,0.0,0.0,122,0.0,329,0.0,0.0,4,0.0,Not agree,Not agree,1/23/2021 14:50
21975,Iowa,IA,1/22/2021,39,310935,0.0,0.0,1335,369.0,4478,0.0,0.0,33,33.0,Not agree,Not agree,1/23/2021 14:50
21976,Idaho,ID,1/22/2021,39,158798,129512.0,29286.0,598,149.0,1667,1462.0,205.0,13,3.0,Agree,Agree,1/23/2021 14:50
21977,Illinois,IL,1/22/2021,39,1093375,1093375.0,0.0,7042,0.0,20534,18615.0,1919.0,111,16.0,Agree,Agree,1/23/2021 14:50
21978,Indiana,IN,1/22/2021,39,605426,0.0,0.0,3489,0.0,9642,9267.0,375.0,49,0.0,Not agree,Agree,1/23/2021 14:50
21979,Kansas,KS,1/22/2021,39,266653,219812.0,46841.0,3241,1002.0,3598,0.0,0.0,23,6.0,Agree,0,1/23/2021 14:50
21980,Kentucky,KY,1/22/2021,39,340779,269421.0,71358.0,2745,948.0,3337,3069.0,268.0,36,1.0,Agree,Agree,1/23/2021 14:50
21981,Louisiana,LA,1/22/2021,39,380255,0.0,0.0,1937,141.0,8483,7964.0,519.0,41,5.0,Not agree,Agree,1/23/2021 14:50
21982,Massachusetts,MA,1/22/2021,39,477741,467845.0,9896.0,4935,0.0,13910,13702.0,208.0,80,0.0,Agree,Agree,1/23/2021 14:50
21983,Maryland,MD,1/22/2021,39,339307,0.0,0.0,2392,0.0,6837,6662.0,175.0,45,0.0,0,Agree,1/23/2021 14:50
21984,Maine,ME,1/22/2021,39,36274,29472.0,6802.0,1,0.0,544,535.0,9.0,4,0.0,Agree,Agree,1/23/2021 14:50
21985,Michigan,MI,1/22/2021,39,594920,546468.0,48452.0,2538,381.0,14951,14070.0,881.0,18,1.0,Agree,Agree,1/23/2021 14:50
21986,Minnesota,MN,1/22/2021,39,452268,0.0,0.0,1506,177.0,6100,5805.0,295.0,21,1.0,0,Agree,1/23/2021 14:50
21987,Missouri,MO,1/22/2021,39,511783,0.0,0.0,3353,807.0,6527,0.0,0.0,42,0.0,Not agree,Not agree,1/23/2021 9:50
21988,Northern Mariana Islands,MP,1/22/2021,39,129,129.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,1/23/2021 14:50
21989,Mississippi,MS,1/22/2021,39,263023,168027.0,94996.0,1856,1055.0,5752,4257.0,1495.0,39,23.0,Agree,Agree,1/23/2021 14:50
21990,Montana,MT,1/22/2021,39,91049,91049.0,0.0,400,0.0,1104,1104.0,0.0,4,0.0,Agree,Agree,1/23/2021 14:50
21991,North Carolina,NC,1/22/2021,39,705535,634593.0,70942.0,7436,1405.0,8464,7756.0,708.0,125,32.0,Agree,Agree,1/23/2021 14:50
21992,North Dakota,ND,1/22/2021,39,96720,92676.0,4044.0,153,32.0,1411,0.0,0.0,8,0.0,Agree,Not agree,1/23/2021 14:50
21993,Nebraska,NE,1/22/2021,39,186255,0.0,0.0,909,0.0,1878,0.0,0.0,10,0.0,Not agree,Not agree,1/23/2021 14:50
21994,New Hampshire,NH,1/22/2021,39,60951,0.0,0.0,657,241.0,971,0.0,0.0,9,4.0,Not agree,Not agree,1/23/2021 14:50
21995,New Jersey,NJ,1/22/2021,39,650389,584291.0,66098.0,4200,597.0,20875,18754.0,2121.0,115,0.0,Agree,Agree,1/23/2021 14:50
21996,New Mexico,NM,1/22/2021,39,167731,0.0,0.0,908,0.0,3077,0.0,0.0,33,0.0,0,Not agree,1/23/2021 14:50
21997,Nevada,NV,1/22/2021,39,268212,0.0,0.0,1869,0.0,3958,0.0,0.0,48,0.0,0,0,1/23/2021 14:50
21998,New York,NY,1/22/2021,39,751375,0.0,0.0,8837,0.0,15300,0.0,0.0,116,0.0,Not agree,Not agree,1/23/2021 14:50
21999,,NYC,1/22/2021,39,566338,488037.0,78301.0,5876,899.0,26466,21562.0,4904.0,68,-2.0,Agree,Agree,1/23/2021 14:50
22000,Ohio,OH,1/22/2021,39,853982,749592.0,104390.0,4278,1084.0,10599,9464.0,1135.0,81,19.0,Agree,Agree,1/23/2021 14:50
22001,Oklahoma,OK,1/22/2021,39,390176,312635.0,77541.0,2595,720.0,5613,4825.0,788.0,42,7.0,Agree,Agree,1/23/2021 0:00
22002,Oregon,OR,1/22/2021,39,136839,135119.0,1720.0,866,0.0,1865,1850.0,15.0,22,0.0,Agree,Agree,1/23/2021 14:50
22003,Pennsylvania,PA,1/22/2021,39,794172,699171.0,95001.0,5338,659.0,20321,0.0,0.0,193,41.0,Agree,Not agree,1/23/2021 14:50
22004,Puerto Rico,PR,1/22/2021,39,90073,83670.0,6403.0,791,111.0,1771,1483.0,288.0,10,-2.0,Agree,Agree,1/23/2021 14:50
22005,Palau,PW,1/22/2021,39,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/23/2021 14:50
22006,Rhode Island,RI,1/22/2021,39,110900,0.0,0.0,742,0.0,2261,0.0,0.0,16,0.0,Not agree,0,1/23/2021 14:50
22007,,RMI,1/22/2021,39,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/23/2021 14:50
22008,South Carolina,SC,1/22/2021,39,432966,378400.0,54566.0,4658,1036.0,7120,0.0,0.0,55,8.0,Agree,Not agree,4/14/2021 13:28
22009,South Dakota,SD,1/22/2021,39,106716,0.0,0.0,316,64.0,1684,1362.0,322.0,11,1.0,0,Agree,1/23/2021 14:50
22010,Tennessee,TN,1/22/2021,39,701847,598674.0,103173.0,4064,1166.0,8777,7292.0,1485.0,93,22.0,Agree,Agree,1/23/2021 14:50
22011,Texas,TX,1/22/2021,39,2211289,0.0,0.0,22646,4412.0,38332,0.0,0.0,292,0.0,Not agree,Not agree,1/23/2021 0:00
22012,Utah,UT,1/22/2021,39,333118,333118.0,0.0,2649,0.0,1571,1530.0,41.0,24,0.0,Agree,Agree,1/23/2021 14:50
22013,Virginia,VA,1/22/2021,39,468655,378689.0,89966.0,4904,1123.0,6079,5334.0,745.0,77,12.0,Agree,Agree,1/23/2021 14:50
22014,Virgin Islands,VI,1/22/2021,39,2335,0.0,0.0,14,0.0,24,0.0,0.0,0,0.0,0,0,1/23/2021 14:50
22015,Vermont,VT,1/22/2021,39,10759,0.0,0.0,179,-3.0,169,0.0,0.0,1,0.0,Not agree,Not agree,1/23/2021 14:50
22016,Washington,WA,1/22/2021,39,298249,0.0,0.0,2162,163.0,4114,0.0,0.0,49,0.0,0,0,1/23/2021 14:50
22017,Wisconsin,WI,1/22/2021,39,577991,530171.0,47820.0,2303,233.0,6135,5643.0,492.0,45,9.0,Agree,Agree,1/23/2021 14:50
22018,West Virginia,WV,1/22/2021,39,113615,91358.0,22257.0,998,134.0,1856,0.0,0.0,7,-2.0,Agree,Not agree,1/23/2021 14:50
22019,Wyoming,WY,1/22/2021,39,50583,43151.0,7432.0,159,49.0,571,571.0,0.0,21,0.0,Agree,Agree,1/23/2021 14:50
22020,Alaska,AK,1/23/2021,40,51445,0.0,0.0,241,0.0,257,0.0,0.0,5,0.0,0,0,1/24/2021 14:36
22021,Alabama,AL,1/23/2021,40,439442,348017.0,91425.0,3355,1015.0,6657,5464.0,1193.0,171,57.0,Agree,Agree,1/24/2021 14:36
22022,Arkansas,AR,1/23/2021,40,282995,0.0,0.0,1613,463.0,4563,0.0,0.0,14,3.0,Not agree,Not agree,1/24/2021 14:36
22023,American Samoa,AS,1/23/2021,40,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/24/2021 14:36
22024,Arizona,AZ,1/23/2021,40,715357,672029.0,43328.0,7316,793.0,12170,10879.0,1291.0,169,24.0,Agree,Agree,1/24/2021 14:36
22025,California,CA,1/23/2021,40,3085040,0.0,0.0,22972,0.0,36361,0.0,0.0,593,0.0,Not agree,Not agree,1/24/2021 14:36
22026,Colorado,CO,1/23/2021,40,384966,366520.0,18446.0,1958,213.0,5482,4778.0,704.0,20,3.0,Agree,Agree,1/24/2021 14:36
22027,Connecticut,CT,1/23/2021,40,237815,223508.0,14307.0,0,0.0,6819,5545.0,1274.0,0,0.0,Agree,Agree,1/24/2021 14:36
22028,District of Columbia,DC,1/23/2021,40,35077,0.0,0.0,172,0.0,870,0.0,0.0,3,0.0,0,0,1/24/2021 14:36
22029,Delaware,DE,1/23/2021,40,73915,70480.0,3435.0,682,62.0,1036,929.0,107.0,9,0.0,Agree,Agree,1/24/2021 14:36
22030,Florida,FL,1/23/2021,40,1609953,0.0,0.0,12104,4294.0,25164,0.0,0.0,153,28.0,Not agree,Not agree,1/24/2021 14:36
22031,,FSM,1/23/2021,40,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/24/2021 14:36
22032,Georgia,GA,1/23/2021,40,862158,714322.0,147836.0,8985,2413.0,13246,11798.0,1448.0,186,58.0,Agree,Agree,1/24/2021 14:36
22033,Guam,GU,1/23/2021,40,7547,0.0,0.0,0,0.0,128,0.0,0.0,0,0.0,Not agree,Not agree,1/24/2021 14:36
22034,Hawaii,HI,1/23/2021,40,24328,0.0,0.0,127,0.0,333,0.0,0.0,4,0.0,Not agree,Not agree,1/24/2021 14:36
22035,Iowa,IA,1/23/2021,40,312084,0.0,0.0,1149,193.0,4487,0.0,0.0,9,9.0,Not agree,Not agree,1/24/2021 14:36
22036,Idaho,ID,1/23/2021,40,159325,129955.0,29370.0,527,84.0,1668,1464.0,204.0,1,-1.0,Agree,Agree,1/24/2021 14:36
22037,Illinois,IL,1/23/2021,40,1098527,1098527.0,0.0,5152,0.0,20645,18711.0,1934.0,111,15.0,Agree,Agree,1/24/2021 14:36
22038,Indiana,IN,1/23/2021,40,608519,0.0,0.0,3093,0.0,9693,9317.0,376.0,51,1.0,Not agree,Agree,1/24/2021 14:36
22039,Kansas,KS,1/23/2021,40,266653,219812.0,46841.0,0,0.0,3598,0.0,0.0,0,0.0,Agree,0,1/24/2021 14:36
22040,Kentucky,KY,1/23/2021,40,344568,272191.0,72377.0,3789,1019.0,3386,3114.0,272.0,49,4.0,Agree,Agree,1/24/2021 14:36
22041,Louisiana,LA,1/23/2021,40,380255,0.0,0.0,0,0.0,8483,7964.0,519.0,0,0.0,Not agree,Agree,1/24/2021 14:36
22042,Massachusetts,MA,1/23/2021,40,482071,472175.0,9896.0,4330,0.0,13985,13777.0,208.0,75,0.0,Agree,Agree,1/24/2021 14:36
22043,Maryland,MD,1/23/2021,40,341452,0.0,0.0,2145,0.0,6865,6690.0,175.0,28,0.0,0,Agree,1/24/2021 14:36
22044,Maine,ME,1/23/2021,40,36787,29913.0,6874.0,513,72.0,544,535.0,9.0,0,0.0,Agree,Agree,1/24/2021 14:36
22045,Michigan,MI,1/23/2021,40,596746,548069.0,48677.0,1826,225.0,15181,14291.0,890.0,230,9.0,Agree,Agree,1/24/2021 14:36
22046,Minnesota,MN,1/23/2021,40,453808,0.0,0.0,1540,157.0,6131,5832.0,299.0,31,4.0,0,Agree,1/24/2021 14:36
22047,Missouri,MO,1/23/2021,40,513410,0.0,0.0,1627,396.0,6541,0.0,0.0,14,0.0,Not agree,Not agree,1/24/2021 9:36
22048,Northern Mariana Islands,MP,1/23/2021,40,129,129.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,1/24/2021 14:36
22049,Mississippi,MS,1/23/2021,40,264219,168651.0,95568.0,1196,572.0,5772,4268.0,1504.0,20,9.0,Agree,Agree,1/24/2021 14:36
22050,Montana,MT,1/23/2021,40,91410,91410.0,0.0,361,0.0,1141,1141.0,0.0,37,0.0,Agree,Agree,1/24/2021 14:36
22051,North Carolina,NC,1/23/2021,40,712716,640436.0,72280.0,7181,1338.0,8586,7858.0,728.0,122,20.0,Agree,Agree,1/24/2021 14:36
22052,North Dakota,ND,1/23/2021,40,96817,92750.0,4067.0,97,23.0,1411,0.0,0.0,0,0.0,Agree,Not agree,1/24/2021 14:36
22053,Nebraska,NE,1/23/2021,40,186854,0.0,0.0,599,0.0,1879,0.0,0.0,1,0.0,Not agree,Not agree,1/24/2021 14:36
22054,New Hampshire,NH,1/23/2021,40,61576,0.0,0.0,625,162.0,981,0.0,0.0,10,3.0,Not agree,Not agree,1/24/2021 14:36
22055,New Jersey,NJ,1/23/2021,40,657536,590400.0,67136.0,7147,1038.0,20934,18813.0,2121.0,59,0.0,Agree,Agree,1/24/2021 14:36
22056,New Mexico,NM,1/23/2021,40,168579,0.0,0.0,848,0.0,3115,0.0,0.0,38,0.0,0,Not agree,1/24/2021 14:36
22057,Nevada,NV,1/23/2021,40,269713,0.0,0.0,1501,0.0,4011,0.0,0.0,53,0.0,0,0,1/24/2021 14:36
22058,New York,NY,1/23/2021,40,759301,0.0,0.0,7926,0.0,15396,0.0,0.0,96,0.0,Not agree,Not agree,1/24/2021 14:36
22059,,NYC,1/23/2021,40,571788,493333.0,78455.0,5450,154.0,26558,21631.0,4927.0,92,23.0,Agree,Agree,1/24/2021 14:36
22060,Ohio,OH,1/23/2021,40,859841,754315.0,105526.0,5859,1136.0,10680,9532.0,1148.0,81,13.0,Agree,Agree,1/24/2021 14:36
22061,Oklahoma,OK,1/23/2021,40,392503,314217.0,78286.0,2327,745.0,5667,4864.0,803.0,54,15.0,Agree,Agree,1/24/2021 0:00
22062,Oregon,OR,1/23/2021,40,137600,135880.0,1720.0,761,0.0,1877,1862.0,15.0,12,0.0,Agree,Agree,1/24/2021 14:36
22063,Pennsylvania,PA,1/23/2021,40,799957,703908.0,96049.0,5785,1048.0,20526,0.0,0.0,205,177.0,Agree,Not agree,1/24/2021 14:36
22064,Puerto Rico,PR,1/23/2021,40,91028,84578.0,6450.0,955,47.0,1773,1485.0,288.0,2,0.0,Agree,Agree,1/24/2021 14:36
22065,Palau,PW,1/23/2021,40,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/24/2021 14:36
22066,Rhode Island,RI,1/23/2021,40,111612,0.0,0.0,712,0.0,2269,0.0,0.0,8,0.0,Not agree,0,1/24/2021 14:36
22067,,RMI,1/23/2021,40,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/24/2021 14:36
22068,South Carolina,SC,1/23/2021,40,437631,382008.0,55623.0,4665,1057.0,7197,0.0,0.0,77,13.0,Agree,Not agree,4/14/2021 13:28
22069,South Dakota,SD,1/23/2021,40,106963,0.0,0.0,247,37.0,1696,1369.0,327.0,12,5.0,0,Agree,1/24/2021 14:36
22070,Tennessee,TN,1/23/2021,40,705876,601695.0,104181.0,4029,1008.0,8819,7322.0,1497.0,42,12.0,Agree,Agree,1/24/2021 14:36
22071,Texas,TX,1/23/2021,40,2228961,0.0,0.0,17672,3534.0,38616,0.0,0.0,284,0.0,Not agree,Not agree,1/24/2021 0:00
22072,Utah,UT,1/23/2021,40,334889,334889.0,0.0,1771,0.0,1582,1539.0,43.0,11,2.0,Agree,Agree,1/24/2021 11:06
22073,Virginia,VA,1/23/2021,40,472447,381441.0,91006.0,3792,1040.0,6078,5361.0,717.0,-1,-28.0,Agree,Agree,1/24/2021 14:36
22074,Virgin Islands,VI,1/23/2021,40,2341,0.0,0.0,6,0.0,24,0.0,0.0,0,0.0,0,0,1/24/2021 14:36
22075,Vermont,VT,1/23/2021,40,10908,0.0,0.0,149,5.0,170,0.0,0.0,1,0.0,Not agree,Not agree,1/24/2021 14:36
22076,Washington,WA,1/23/2021,40,300198,0.0,0.0,1949,105.0,4114,0.0,0.0,0,0.0,0,0,1/24/2021 14:36
22077,Wisconsin,WI,1/23/2021,40,580003,531852.0,48151.0,2012,331.0,6184,5685.0,499.0,49,7.0,Agree,Agree,1/24/2021 14:36
22078,West Virginia,WV,1/23/2021,40,114752,92300.0,22452.0,1137,195.0,1872,0.0,0.0,16,1.0,Agree,Not agree,1/24/2021 14:36
22079,Wyoming,WY,1/23/2021,40,50583,43151.0,7432.0,0,0.0,571,571.0,0.0,0,0.0,Agree,Agree,1/24/2021 14:36
22080,Alaska,AK,1/24/2021,41,51610,0.0,0.0,165,0.0,257,0.0,0.0,0,0.0,0,0,1/25/2021 14:42
22081,Alabama,AL,1/24/2021,41,441170,349461.0,91709.0,1728,284.0,6660,5467.0,1193.0,3,0.0,Agree,Agree,1/25/2021 14:42
22082,Arkansas,AR,1/24/2021,41,284066,0.0,0.0,1071,130.0,4606,0.0,0.0,43,19.0,Not agree,Not agree,1/25/2021 14:42
22083,American Samoa,AS,1/24/2021,41,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/25/2021 14:42
22084,Arizona,AZ,1/24/2021,41,722574,678475.0,44099.0,7217,771.0,12238,10941.0,1297.0,68,6.0,Agree,Agree,1/25/2021 14:42
22085,California,CA,1/24/2021,41,3109151,0.0,0.0,24111,0.0,36790,0.0,0.0,429,0.0,Not agree,Not agree,1/25/2021 14:42
22086,Colorado,CO,1/24/2021,41,386285,367746.0,18539.0,1319,93.0,5505,4801.0,704.0,23,0.0,Agree,Agree,1/25/2021 14:42
22087,Connecticut,CT,1/24/2021,41,237815,223508.0,14307.0,0,0.0,6819,5545.0,1274.0,0,0.0,Agree,Agree,1/25/2021 14:42
22088,District of Columbia,DC,1/24/2021,41,35301,0.0,0.0,224,0.0,872,0.0,0.0,2,0.0,0,0,1/25/2021 14:42
22089,Delaware,DE,1/24/2021,41,74575,71112.0,3463.0,660,28.0,1041,934.0,107.0,5,0.0,Agree,Agree,1/25/2021 14:42
22090,Florida,FL,1/24/2021,41,1619288,0.0,0.0,9335,1698.0,25293,0.0,0.0,129,12.0,Not agree,Not agree,1/25/2021 14:42
22091,,FSM,1/24/2021,41,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/25/2021 14:42
22092,Georgia,GA,1/24/2021,41,866911,718532.0,148379.0,4753,543.0,13250,11801.0,1449.0,4,1.0,Agree,Agree,1/25/2021 14:42
22093,Guam,GU,1/24/2021,41,7547,0.0,0.0,0,0.0,128,0.0,0.0,0,0.0,Not agree,Not agree,1/25/2021 14:42
22094,Hawaii,HI,1/24/2021,41,24471,0.0,0.0,143,0.0,339,0.0,0.0,6,0.0,Not agree,Not agree,1/25/2021 14:42
22095,Iowa,IA,1/24/2021,41,312932,0.0,0.0,848,137.0,4488,0.0,0.0,1,1.0,Not agree,Not agree,1/25/2021 14:42
22096,Idaho,ID,1/24/2021,41,159506,130105.0,29401.0,181,31.0,1669,1464.0,205.0,1,1.0,Agree,Agree,1/25/2021 14:42
